"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU"
"5307",5307,5307,"Neubauer, Grace",2,"Univ Ulm, Inst Energy Convers & Storage, D-89081 Ulm, Germany.","univ ulm","inst energy convers & storage","89081"," ulm",NA,"germany",NA,NA,NA,"WOS:000844381300001",1026,"J","2022","AMER CHEMICAL SOC"
"5308",5308,5308,"Willich, Caroline",5,"Univ Ulm, Inst Energy Convers & Storage, D-89081 Ulm, Germany.","univ ulm","inst energy convers & storage","89081"," ulm",NA,"germany",NA,NA,"0000-0001-5417-8726","WOS:000844381300001",1026,"J","2022","AMER CHEMICAL SOC"
"5309",5309,5309,"Gu, Xiaoyu",3,"Beihang Univ, Energy & Environm Int Ctr, Sch Energy & Power Engn, Beijing, Peoples R China.","beihang univ","energy & environm int ctr",NA,"sch energy & power engn","beijing","peoples r china",NA,NA,NA,"WOS:000848404000001",1027,"J","2022","FRONTIERS MEDIA SA"
"5310",5310,5310,"Liu, Haobo",4,"Beihang Univ, Sch Aeronaut Sci & Engn, Beijing, Peoples R China.","beihang univ",NA,NA,"sch aeronaut sci & engn","beijing","peoples r china",NA,NA,NA,"WOS:000848404000001",1027,"J","2022","FRONTIERS MEDIA SA"
"5311",5311,3114,"Liu, Ziyu",1,"Beihang Univ, Sch Aeronaut Sci & Engn, Beijing, Peoples R China.","beihang univ",NA,NA,"sch aeronaut sci & engn","beijing","peoples r china",NA,NA,NA,"WOS:000848404000001",1027,"J","2022","FRONTIERS MEDIA SA"
"5312",5312,5312,"Wang, Zhichao",2,"Beihang Univ, Energy & Environm Int Ctr, Sch Energy & Power Engn, Beijing, Peoples R China.","beihang univ","energy & environm int ctr",NA,"sch energy & power engn","beijing","peoples r china",NA,NA,NA,"WOS:000848404000001",1027,"J","2022","FRONTIERS MEDIA SA"
"5313",5313,5313,"Yang, Jingying",6,"Beihang Univ, Sch Aeronaut Sci & Engn, Beijing, Peoples R China.","beihang univ",NA,NA,"sch aeronaut sci & engn","beijing","peoples r china",NA,NA,NA,"WOS:000848404000001",1027,"J","2022","FRONTIERS MEDIA SA"
"5314",5314,5314,"Yang, Luhua",5,"Beihang Univ, Sch Aeronaut Sci & Engn, Beijing, Peoples R China.","beihang univ",NA,NA,"sch aeronaut sci & engn","beijing","peoples r china",NA,NA,NA,"WOS:000848404000001",1027,"J","2022","FRONTIERS MEDIA SA"
"5315",5315,681,"Yang, Xiaoyi",7,"Beihang Univ, Energy & Environm Int Ctr, Sch Energy & Power Engn, Beijing, Peoples R China.","beihang univ","energy & environm int ctr",NA,"sch energy & power engn","beijing","peoples r china",NA,NA,NA,"WOS:000848404000001",1027,"J","2022","FRONTIERS MEDIA SA"
"5316",5316,272,"Christensen, Earl D.",5,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, 15013 Denver West Pkwy, Golden, CO 80401 USA.","natl renewable energy lab","15013 denver west pkwy","80401","golden","co","usa",NA,NA,NA,"WOS:000838102500001",1028,"J","2022","WILEY"
"5317",5317,5317,"Dupuis, Daniel P.",6,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, 15013 Denver West Pkwy, Golden, CO 80401 USA.","natl renewable energy lab","15013 denver west pkwy","80401","golden","co","usa",NA,NA,"0000-0002-1142-9713","WOS:000838102500001",1028,"J","2022","WILEY"
"5318",5318,5318,"Dutta, Abhijit",1,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, 15013 Denver West Pkwy, Golden, CO 80401 USA.","natl renewable energy lab","15013 denver west pkwy","80401","golden","co","usa",NA,NA,NA,"WOS:000838102500001",1028,"J","2022","WILEY"
"5319",5319,5319,"Harris, Kylee",4,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, 15013 Denver West Pkwy, Golden, CO 80401 USA.","natl renewable energy lab","15013 denver west pkwy","80401","golden","co","usa",NA,NA,NA,"WOS:000838102500001",1028,"J","2022","WILEY"
"5320",5320,5320,"Nash, Connor P.",3,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, 15013 Denver West Pkwy, Golden, CO 80401 USA.","natl renewable energy lab","15013 denver west pkwy","80401","golden","co","usa",NA,NA,NA,"WOS:000838102500001",1028,"J","2022","WILEY"
"5321",5321,5321,"Ruddy, Daniel A.",2,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, 15013 Denver West Pkwy, Golden, CO 80401 USA.","natl renewable energy lab","15013 denver west pkwy","80401","golden","co","usa",NA,NA,NA,"WOS:000838102500001",1028,"J","2022","WILEY"
"5322",5322,4136,"Tan, Eric C. D.",7,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, 15013 Denver West Pkwy, Golden, CO 80401 USA.","natl renewable energy lab","15013 denver west pkwy","80401","golden","co","usa",NA,NA,"0000-0002-9110-2410","WOS:000838102500001",1028,"J","2022","WILEY"
"5323",5323,4100,"Hu, Xinggang",3,"Jiangsu Univ, Sch Automot & Traff Engn, Zhenjiang 212013, Peoples R China.","jiangsu univ","sch automot & traff engn"," 21201","zhenjiang",NA,"peoples r china",NA,NA,NA,"WOS:000845005200001",1029,"J","2022","AMER CHEMICAL SOC"
"5324",5324,2691,"Li, Xiaohua",4,"Jiangsu Univ, Sch Automot & Traff Engn, Zhenjiang 212013, Peoples R China.","jiangsu univ","sch automot & traff engn"," 21201","zhenjiang",NA,"peoples r china",NA,NA,NA,"WOS:000845005200001",1029,"J","2022","AMER CHEMICAL SOC"
"5325",5325,2940,"Shao, Shanshan",2,"Jiangsu Univ, Sch Automot & Traff Engn, Zhenjiang 212013, Peoples R China.","jiangsu univ","sch automot & traff engn"," 21201","zhenjiang",NA,"peoples r china",NA,NA,NA,"WOS:000845005200001",1029,"J","2022","AMER CHEMICAL SOC"
"5326",5326,5326,"Sun, Jiayuan",1,"Jiangsu Univ, Sch Automot & Traff Engn, Zhenjiang 212013, Peoples R China.","jiangsu univ","sch automot & traff engn"," 21201","zhenjiang",NA,"peoples r china",NA,NA,NA,"WOS:000845005200001",1029,"J","2022","AMER CHEMICAL SOC"
"5327",5327,4107,"Zhang, Huiyan",5,"Southeast Univ, Key Lab Energy Thermal Convers & Control, Minist Educ, Nanjing 210096, Peoples R China.","southeast univ","key lab energy thermal convers & control"," 21009","nanjing",NA,"peoples r china",NA,NA,NA,"WOS:000845005200001",1029,"J","2022","AMER CHEMICAL SOC"
"5328",5328,5328,"Abdulloh, Abdulloh",1,"Airlangga Univ, Fac Sci & Technol, Dept Chem, Surabaya 60115, Indonesia.","airlangga univ","fac sci & technol"," 60115","surabaya",NA,"indonesia",NA,NA,NA,"WOS:000815834200016",1030,"J","2022","GADJAH MADA UNIV, DEPT CHEMISTRY"
"5329",5329,5329,"Ahmad, Musbahu Adam",7,"Airlangga Univ, Fac Sci & Technol, Dept Chem, Surabaya 60115, Indonesia.","airlangga univ","fac sci & technol"," 60115","surabaya",NA,"indonesia",NA,NA,NA,"WOS:000815834200016",1030,"J","2022","GADJAH MADA UNIV, DEPT CHEMISTRY"
"5330",5330,5330,"Fahmi, Mochamad Zakki",8,"Airlangga Univ, Fac Sci & Technol, Dept Chem, Surabaya 60115, Indonesia.","airlangga univ","fac sci & technol"," 60115","surabaya",NA,"indonesia",NA,"M-5059-2019","0000-0001-5430-9992","WOS:000815834200016",1030,"J","2022","GADJAH MADA UNIV, DEPT CHEMISTRY"
"5331",5331,5331,"Permana, Ahmadi Jaya",5,"Airlangga Univ, Fac Sci & Technol, Dept Chem, Surabaya 60115, Indonesia.","airlangga univ","fac sci & technol"," 60115","surabaya",NA,"indonesia",NA,NA,NA,"WOS:000815834200016",1030,"J","2022","GADJAH MADA UNIV, DEPT CHEMISTRY"
"5332",5332,5332,"Prasetya, Rochadi",6,"Airlangga Univ, Fac Sci & Technol, Dept Chem, Surabaya 60115, Indonesia.","airlangga univ","fac sci & technol"," 60115","surabaya",NA,"indonesia",NA,NA,NA,"WOS:000815834200016",1030,"J","2022","GADJAH MADA UNIV, DEPT CHEMISTRY"
"5333",5333,5333,"Rahmah, Ulfa",2,"Airlangga Univ, Fac Sci & Technol, Dept Chem, Surabaya 60115, Indonesia.","airlangga univ","fac sci & technol"," 60115","surabaya",NA,"indonesia",NA,NA,NA,"WOS:000815834200016",1030,"J","2022","GADJAH MADA UNIV, DEPT CHEMISTRY"
"5334",5334,5334,"Sakti, Satya Candra Wibawa",3,"Airlangga Univ, Fac Sci & Technol, Dept Chem, Surabaya 60115, Indonesia.","airlangga univ","fac sci & technol"," 60115","surabaya",NA,"indonesia",NA,"ABF-7379-2020","0000-0002-3930-3127","WOS:000815834200016",1030,"J","2022","GADJAH MADA UNIV, DEPT CHEMISTRY"
"5335",5335,5335,"Widati, Alfa Akustia",4,"Airlangga Univ, Fac Sci & Technol, Dept Chem, Surabaya 60115, Indonesia.","airlangga univ","fac sci & technol"," 60115","surabaya",NA,"indonesia",NA,NA,NA,"WOS:000815834200016",1030,"J","2022","GADJAH MADA UNIV, DEPT CHEMISTRY"
"5336",5336,5336,"Barner, Nils M.",1,"Delft Univ Technol, Fac Aerosp Engn, Kluyverweg 1, NL-2629 HS Delft, Netherlands.","delft univ technol","fac aerosp engn","2629"," hs delft",NA,"netherlands",NA,NA,"0000-0002-8493-6919","WOS:000846306800001",1031,"J","2022","MDPI"
"5337",5337,5337,"Ghafourpour, Luca",2,"Delft Univ Technol, Fac Aerosp Engn, Kluyverweg 1, NL-2629 HS Delft, Netherlands.","delft univ technol","fac aerosp engn","2629"," hs delft",NA,"netherlands",NA,NA,"0000-0002-9707-3198","WOS:000846306800001",1031,"J","2022","MDPI"
"5338",5338,5338,"Guverte, Mustafa S.",3,"Delft Univ Technol, Fac Aerosp Engn, Kluyverweg 1, NL-2629 HS Delft, Netherlands.","delft univ technol","fac aerosp engn","2629"," hs delft",NA,"netherlands",NA,NA,NA,"WOS:000846306800001",1031,"J","2022","MDPI"
"5339",5339,5339,"Hulshoff, Steven J.",5,"Delft Univ Technol, Fac Aerosp Engn, Kluyverweg 1, NL-2629 HS Delft, Netherlands.","delft univ technol","fac aerosp engn","2629"," hs delft",NA,"netherlands",NA,NA,"0000-0002-3669-0977","WOS:000846306800001",1031,"J","2022","MDPI"
"5340",5340,5340,"Modesti, Davide",4,"Delft Univ Technol, Fac Aerosp Engn, Kluyverweg 1, NL-2629 HS Delft, Netherlands.","delft univ technol","fac aerosp engn","2629"," hs delft",NA,"netherlands",NA,NA,NA,"WOS:000846306800001",1031,"J","2022","MDPI"
"5341",5341,5341,"Fischer, Theo",3,"ESci Associates, Johannesburg, South Africa.","esci associates",NA,NA,"johannesburg",NA,"south africa",NA,NA,NA,"WOS:000944783400001",1032,"J","2022","UNIV CAPE TOWN, ENERGY RES CENTRE"
"5342",5342,5342,"Forbes, Patricia",2,"Univ Pretoria, Fac Nat & Agr Sci, Dept Chem, Pretoria, South Africa.","univ pretoria","fac nat & agr sci",NA,"dept chem","pretoria","south africa",NA,NA,"0000-0003-3453-9162","WOS:000944783400001",1032,"J","2022","UNIV CAPE TOWN, ENERGY RES CENTRE"
"5343",5343,5343,"Govender, Malin",4,"ESci Associates, Johannesburg, South Africa.","esci associates",NA,NA,"johannesburg",NA,"south africa",NA,NA,NA,"WOS:000944783400001",1032,"J","2022","UNIV CAPE TOWN, ENERGY RES CENTRE"
"5344",5344,5344,"Kornelius, Gerrit",1,"Univ Pretoria, Fac Engn Built Environm & Informat Technol, Dept Chem Engn, Pretoria, South Africa.","univ pretoria","fac engn built environm & informat technol",NA,"dept chem engn","pretoria","south africa",NA,NA,NA,"WOS:000944783400001",1032,"J","2022","UNIV CAPE TOWN, ENERGY RES CENTRE"
"5345",5345,5345,"Garcia-Trejo, Juan Fernando",5,"Univ Autonoma Queretaro, Fac Ingn, Queretaro 76265, Mexico.","univ autonoma queretaro","fac ingn"," 76265","queretaro",NA,"mexico",NA,NA,NA,"WOS:000843067000001",1033,"J","2022","AMER CHEMICAL SOC"
"5346",5346,153,"Gomez-Castro, F. I.",4,"Univ Guanajuato, Dept Ingn Quim, Div Ciencias Nat & Exactas, Campus Guanajuato, Guanajuato 36050, Mexico.","univ guanajuato","dept ingn quim"," 36050","guanajuato",NA,"mexico",NA,NA,"0000-0003-4906-063X","WOS:000843067000001",1033,"J","2022","AMER CHEMICAL SOC"
"5347",5347,154,"Gutierrez-Antonio, C.",6,"Univ Autonoma Queretaro, Fac Ingn, Queretaro 76265, Mexico.","univ autonoma queretaro","fac ingn"," 76265","queretaro",NA,"mexico",NA,NA,NA,"WOS:000843067000001",1033,"J","2022","AMER CHEMICAL SOC"
"5348",5348,5348,"Martinez-Guido, Sergio Ivan",2,"Univ Autonoma Queretaro, Fac Ingn, Queretaro 76265, Mexico.","univ autonoma queretaro","fac ingn"," 76265","queretaro",NA,"mexico",NA,NA,NA,"WOS:000843067000001",1033,"J","2022","AMER CHEMICAL SOC"
"5349",5349,5349,"Matos-Rios, Deicy Maria",1,"Univ Autonoma Queretaro, Deicy Maria Matos Rios Fac Quim, Queretaro 76010, Mexico.","univ autonoma queretaro","deicy maria matos rios fac quim"," 76010","queretaro",NA,"mexico",NA,NA,NA,"WOS:000843067000001",1033,"J","2022","AMER CHEMICAL SOC"
"5350",5350,5350,"Ortega, Jose Maria Ponce",3,"Univ Michoacana, Dept Ingn Quim, Morelia 58060, Michoacan, Mexico.","univ michoacana","dept ingn quim"," 58060","morelia","michoacan","mexico",NA,NA,NA,"WOS:000843067000001",1033,"J","2022","AMER CHEMICAL SOC"
"5351",5351,5351,"Chinnici, Alfonso",4,"Univ Adelaide, Sch Mech Engn, Adelaide, SA 5005, Australia.","univ adelaide","sch mech engn",NA,"adelaide","sa ","australia",NA,NA,NA,"WOS:000864213900002",1034,"J","2022","PERGAMON-ELSEVIER SCIENCE LTD"
"5352",5352,4958,"Foo, Kae Ken",3,"Univ Adelaide, Sch Mech Engn, Adelaide, SA 5005, Australia.","univ adelaide","sch mech engn",NA,"adelaide","sa ","australia",NA,NA,NA,"WOS:000864213900002",1034,"J","2022","PERGAMON-ELSEVIER SCIENCE LTD"
"5353",5353,4959,"Gee, Adam J.",1,"Univ Adelaide, Sch Mech Engn, Adelaide, SA 5005, Australia.","univ adelaide","sch mech engn",NA,"adelaide","sa ","australia",NA,NA,"0000-0003-1926-1983","WOS:000864213900002",1034,"J","2022","PERGAMON-ELSEVIER SCIENCE LTD"
"5354",5354,4960,"Medwell, Paul R.",6,"Univ Adelaide, Sch Mech Engn, Adelaide, SA 5005, Australia.","univ adelaide","sch mech engn",NA,"adelaide","sa ","australia",NA,"I-2576-2013","0000-0002-2216-3033","WOS:000864213900002",1034,"J","2022","PERGAMON-ELSEVIER SCIENCE LTD"
"5355",5355,5355,"Smith, Neil",5,"Univ Adelaide, Sch Chem Engn & Adv Mat, Adelaide, SA 5005, Australia.","univ adelaide","sch chem engn & adv mat",NA,"adelaide","sa ","australia",NA,NA,NA,"WOS:000864213900002",1034,"J","2022","PERGAMON-ELSEVIER SCIENCE LTD"
"5356",5356,4961,"Yin, Yilong",2,"Univ Adelaide, Sch Mech Engn, Adelaide, SA 5005, Australia.","univ adelaide","sch mech engn",NA,"adelaide","sa ","australia",NA,NA,"0000-0002-0755-5370","WOS:000864213900002",1034,"J","2022","PERGAMON-ELSEVIER SCIENCE LTD"
"5357",5357,5317,"Dupuis, Daniel P.",3,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, Golden, CO 80401 USA.","natl renewable energy lab","catalyt carbon transformat & scale up ctr","80401","golden","co","usa",NA,NA,"0000-0002-1142-9713","WOS:000830638400001",1035,"J","2022","AMER CHEMICAL SOC"
"5358",5358,5358,"Hensley, Jesse E.",6,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, Golden, CO 80401 USA.","natl renewable energy lab","catalyt carbon transformat & scale up ctr","80401","golden","co","usa",NA,NA,NA,"WOS:000830638400001",1035,"J","2022","AMER CHEMICAL SOC"
"5359",5359,5359,"Kumar, Anurag",5,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, Golden, CO 80401 USA.","natl renewable energy lab","catalyt carbon transformat & scale up ctr","80401","golden","co","usa",NA,NA,NA,"WOS:000830638400001",1035,"J","2022","AMER CHEMICAL SOC"
"5360",5360,5320,"Nash, Connor P.",2,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, Golden, CO 80401 USA.","natl renewable energy lab","catalyt carbon transformat & scale up ctr","80401","golden","co","usa",NA,NA,NA,"WOS:000830638400001",1035,"J","2022","AMER CHEMICAL SOC"
"5361",5361,5361,"Nimlos, Claire T.",1,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, Golden, CO 80401 USA.","natl renewable energy lab","catalyt carbon transformat & scale up ctr","80401","golden","co","usa",NA,NA,NA,"WOS:000830638400001",1035,"J","2022","AMER CHEMICAL SOC"
"5362",5362,5321,"Ruddy, Daniel A.",7,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, Golden, CO 80401 USA.","natl renewable energy lab","catalyt carbon transformat & scale up ctr","80401","golden","co","usa",NA,NA,NA,"WOS:000830638400001",1035,"J","2022","AMER CHEMICAL SOC"
"5363",5363,5363,"To, Anh T.",4,"Natl Renewable Energy Lab, Catalyt Carbon Transformat & Scale Up Ctr, Golden, CO 80401 USA.","natl renewable energy lab","catalyt carbon transformat & scale up ctr","80401","golden","co","usa",NA,NA,"0000-0002-1594-1730","WOS:000830638400001",1035,"J","2022","AMER CHEMICAL SOC"
"5364",5364,5364,"Binyet, Emmanuel",2,"Acad Sinica, Res Ctr Environm Changes, Taipei 11529, Taiwan.","acad sinica","res ctr environm changes"," 11529","taipei",NA,"taiwan",NA,NA,NA,"WOS:000829301500007",1036,"J","2022","ELSEVIER"
"5365",5365,5365,"Chang, Yu-Hsuan",3,"Natl Cheng Kung Univ, Dept Aeronaut & Astronaut, Tainan 70101, Taiwan.","natl cheng kung univ","dept aeronaut & astronaut"," 70101","tainan",NA,"taiwan",NA,NA,NA,"WOS:000829301500007",1036,"J","2022","ELSEVIER"
"5366",5366,5366,"Hsu, Hsin-Wei",1,"Chung Yuan Christian Univ, Dept Ind & Syst Engn, Taoyuan City 40704, Taiwan.","chung yuan christian univ","dept ind & syst engn"," 40704","taoyuan city",NA,"taiwan",NA,NA,"0000-0001-8396-7409","WOS:000829301500007",1036,"J","2022","ELSEVIER"
"5367",5367,48,"Wang, Wei-Cheng",4,"Natl Cheng Kung Univ, Dept Aeronaut & Astronaut, Tainan 70101, Taiwan.","natl cheng kung univ","dept aeronaut & astronaut"," 70101","tainan",NA,"taiwan",NA,NA,"0000-0002-7277-3702","WOS:000829301500007",1036,"J","2022","ELSEVIER"
"5368",5368,5368,"Kenkel, Philipp",1,"Univ Bremen, Artec Sustainabil Res Ctr, Enrique Schmidt Str 7, D-28359 Bremen, Germany.","univ bremen","artec sustainabil res ctr","28359"," bremen",NA,"germany",NA,NA,"0000-0003-2077-2596","WOS:000833770500001",1037,"J","2022","MDPI"
"5369",5369,2980,"Wassermann, Timo",2,"Univ Bremen, Artec Sustainabil Res Ctr, Enrique Schmidt Str 7, D-28359 Bremen, Germany.","univ bremen","artec sustainabil res ctr","28359"," bremen",NA,"germany",NA,NA,"0000-0001-7188-5545","WOS:000833770500001",1037,"J","2022","MDPI"
"5370",5370,5370,"Zondervan, Edwin",3,"Univ Twente, SPT PSE, NL-7522 NB Enschede, Netherlands.","univ twente","spt pse","7522"," nb enschede",NA,"netherlands",NA,NA,NA,"WOS:000833770500001",1037,"J","2022","MDPI"
"5371",5371,5371,"Lubowicz, Jan",1,"Panstwowy Inst Badawczy, Inst Nafty & Gazu, PL-31503 Krakow, Poland.","panstwowy inst badawczy","inst nafty & gazu","31503"," krakow",NA,"poland",NA,NA,NA,"WOS:000886335400006",1038,"J","2022","INST OIL & GAS"
"5372",5372,5372,"Sun, Junzi",1,"Delft Univ Technol, Fac Aerosp Engn, NL-2629 HS Delft, Netherlands.","delft univ technol","fac aerosp engn","2629"," hs delft",NA,"netherlands",NA,NA,NA,"WOS:000833342700001",1039,"J","2022","MDPI"
"5373",5373,6325,"Csonka, Steve",5,"Commercial Aviat Alternat Fuels Initiat, Cincinnati, OH USA.","commercial aviat alternat fuels initiat",NA,NA,"cincinnati","oh","usa",NA,NA,NA,"WOS:000827036000001",1040,"J","2022","FRONTIERS MEDIA SA"
"5374",5374,5374,"Handel, Cristine",4,"CoverCress Inc, St Louis, MO USA.","covercress inc",NA,NA,"st louis","mo","usa",NA,NA,NA,"WOS:000827036000001",1040,"J","2022","FRONTIERS MEDIA SA"
"5375",5375,5375,"Phippen, Winthrop B.",1,"Western Illinois Univ, Sch Agr, Macomb, IL 61455 USA.","western illinois univ","sch agr","61455","macomb","il","usa",NA,NA,NA,"WOS:000827036000001",1040,"J","2022","FRONTIERS MEDIA SA"
"5376",5376,5376,"Rhykerd, Rob",2,"Illinois State Univ, Dept Agr, Normal, IL USA.","illinois state univ",NA,NA,"normal","il","usa",NA,NA,NA,"WOS:000827036000001",1040,"J","2022","FRONTIERS MEDIA SA"
"5377",5377,5377,"Sedbrook, John C.",3,"Illinois State Univ, Sch Biol Sci, Normal, IL USA.","illinois state univ",NA,NA,"normal","il","usa",NA,NA,NA,"WOS:000827036000001",1040,"J","2022","FRONTIERS MEDIA SA"
"5378",5378,5378,"Hraiech, Ibtissem",1,"LESTE, Natl Engn Sch Monastir, Monastir 5019, Tunisia.","leste",NA,NA,"natl engn sch monastir","monastir ","tunisia",NA,NA,NA,"WOS:000836219500010",1041,"J","2022","MAIK NAUKA/INTERPERIODICA/SPRINGER"
"5379",5379,5379,"Mhimid, Abdallah",4,"LESTE, Natl Engn Sch Monastir, Monastir 5019, Tunisia.","leste",NA,NA,"natl engn sch monastir","monastir ","tunisia",NA,NA,NA,"WOS:000836219500010",1041,"J","2022","MAIK NAUKA/INTERPERIODICA/SPRINGER"
"5380",5380,5380,"Riahi, Z.",2,"Res & Technol Ctr Energy, Lab Wind Energy Master & Waste Energy Recovery LM, Hammam Lif 2050, Tunisia.","res & technol ctr energy",NA,NA,"lab wind energy master & waste energy recovery lm","hammam lif ","tunisia",NA,NA,NA,"WOS:000836219500010",1041,"J","2022","MAIK NAUKA/INTERPERIODICA/SPRINGER"
"5381",5381,5381,"Sautet, Jean-Charles",3,"Univ Rouen, Aerothermochem Interprofess Res Complex CORIA, F-76801 St Etienne Du Rouvray, France.","univ rouen","aerothermochem interprofess res complex coria","76801"," st etienne du rouvray",NA,"france",NA,NA,NA,"WOS:000836219500010",1041,"J","2022","MAIK NAUKA/INTERPERIODICA/SPRINGER"
"5382",5382,5382,"Huete, Jon",1,"Cranfield Univ, Ctr Power & Prop Engn, Low Emiss Technol, Cranfield MK43 0AL, Beds, England.","cranfield univ","ctr power & prop engn","mk43 0al","cranfield ","beds","england",NA,NA,"0000-0002-2626-0009","WOS:000809391600005",1042,"J","2022","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC"
"5383",5383,904,"Nalianda, Devaiah",2,"Cranfield Univ, Ctr Power & Prop Engn, Environm Performance Integrated Prop Syst, Cranfield MK43 0AL, Beds, England.","cranfield univ","ctr power & prop engn","mk43 0al","cranfield ","beds","england",NA,NA,"0000-0001-8643-9943","WOS:000809391600005",1042,"J","2022","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC"
